,timestamp,location,price,last4ccnum,time,date
626,2014-01-10 20:17:00,Shoppers' Delight,279.53,7819,20:17:00,2014-01-10
627,2014-01-10 20:20:00,Guy's Gyros,35.54,7108,20:20:00,2014-01-10
628,2014-01-10 20:23:00,Guy's Gyros,37.37,3853,20:23:00,2014-01-10
629,2014-01-10 20:42:00,Katerina's Cafe,21.28,5407,20:42:00,2014-01-10
630,2014-01-10 20:50:00,Hippokampos,17.21,8332,20:50:00,2014-01-10
631,2014-01-10 21:11:00,Roberts and Sons,241.2,7354,21:11:00,2014-01-10
632,2014-01-10 21:13:00,Guy's Gyros,25.81,5368,21:13:00,2014-01-10
633,2014-01-10 21:17:00,Hippokampos,27.0,8156,21:17:00,2014-01-10
634,2014-01-10 21:28:00,General Grocer,227.28,4434,21:28:00,2014-01-10
635,2014-01-10 22:21:00,Hippokampos,79.97,2463,22:21:00,2014-01-10
636,2014-01-11 13:19:00,Katerina's Cafe,45.22,8156,13:19:00,2014-01-11
637,2014-01-11 13:23:00,Katerina's Cafe,45.21,2418,13:23:00,2014-01-11
638,2014-01-11 13:32:00,Katerina's Cafe,29.1,6895,13:32:00,2014-01-11
639,2014-01-11 13:32:00,Abila Zacharo,54.82,1310,13:32:00,2014-01-11
640,2014-01-11 13:33:00,Abila Zacharo,89.54,2540,13:33:00,2014-01-11
641,2014-01-11 13:35:00,Gelatogalore,17.31,9617,13:35:00,2014-01-11
642,2014-01-11 13:36:00,Hippokampos,103.38,4434,13:36:00,2014-01-11
643,2014-01-11 13:37:00,Hippokampos,75.62,9551,13:37:00,2014-01-11
644,2014-01-11 13:37:00,Hippokampos,82.23,6691,13:37:00,2014-01-11
645,2014-01-11 13:40:00,Ouzeri Elian,19.11,8129,13:40:00,2014-01-11
646,2014-01-11 13:43:00,Katerina's Cafe,71.65,3484,13:43:00,2014-01-11
647,2014-01-11 13:47:00,Hippokampos,31.1,7688,13:47:00,2014-01-11
648,2014-01-11 13:50:00,Katerina's Cafe,23.45,1321,13:50:00,2014-01-11
649,2014-01-11 13:51:00,Abila Zacharo,32.02,7253,13:51:00,2014-01-11
650,2014-01-11 13:59:00,Gelatogalore,18.74,3853,13:59:00,2014-01-11
651,2014-01-11 14:09:00,Kalami Kafenion,35.66,7117,14:09:00,2014-01-11
652,2014-01-11 14:16:00,Kalami Kafenion,39.36,7108,14:16:00,2014-01-11
653,2014-01-11 14:17:00,Katerina's Cafe,26.02,2142,14:17:00,2014-01-11
654,2014-01-11 14:19:00,Abila Zacharo,45.2,6901,14:19:00,2014-01-11
655,2014-01-11 15:15:00,Shoppers' Delight,157.45,9617,15:15:00,2014-01-11
656,2014-01-11 15:20:00,Shoppers' Delight,238.52,2418,15:20:00,2014-01-11
657,2014-01-11 15:31:00,General Grocer,78.02,8129,15:31:00,2014-01-11
658,2014-01-11 16:00:00,Roberts and Sons,256.24,1310,16:00:00,2014-01-11
659,2014-01-11 16:01:00,Albert's Fine Clothing,211.47,4434,16:01:00,2014-01-11
660,2014-01-11 16:09:00,Frydos Autosupply n' More,52.73,7688,16:09:00,2014-01-11
661,2014-01-11 16:24:00,Ahaggo Museum,89.32,4795,16:24:00,2014-01-11
662,2014-01-11 17:16:00,Ahaggo Museum,52.14,9683,17:16:00,2014-01-11
663,2014-01-11 19:08:00,Katerina's Cafe,55.67,9617,19:08:00,2014-01-11
664,2014-01-11 19:17:00,Kalami Kafenion,23.86,7819,19:17:00,2014-01-11
665,2014-01-11 19:21:00,Ouzeri Elian,69.36,6899,19:21:00,2014-01-11
666,2014-01-11 19:26:00,Hippokampos,66.21,7688,19:26:00,2014-01-11
667,2014-01-11 19:27:00,Albert's Fine Clothing,105.33,8156,19:27:00,2014-01-11
668,2014-01-11 19:27:00,Hippokampos,32.63,9683,19:27:00,2014-01-11
669,2014-01-11 19:29:00,Hippokampos,63.21,4795,19:29:00,2014-01-11
670,2014-01-11 19:31:00,Katerina's Cafe,33.18,2142,19:31:00,2014-01-11
671,2014-01-11 19:32:00,Katerina's Cafe,20.71,6691,19:32:00,2014-01-11
672,2014-01-11 19:33:00,Hippokampos,11.13,1877,19:33:00,2014-01-11
673,2014-01-11 19:34:00,Guy's Gyros,55.36,6816,19:34:00,2014-01-11
674,2014-01-11 19:40:00,Katerina's Cafe,57.36,2540,19:40:00,2014-01-11
675,2014-01-11 19:44:00,Shoppers' Delight,149.2,9551,19:44:00,2014-01-11
676,2014-01-11 19:45:00,Hippokampos,63.21,8332,19:45:00,2014-01-11
677,2014-01-11 19:50:00,Katerina's Cafe,12.55,7889,19:50:00,2014-01-11
678,2014-01-11 19:51:00,Katerina's Cafe,45.68,1310,19:51:00,2014-01-11
679,2014-01-11 19:52:00,Katerina's Cafe,15.72,8411,19:52:00,2014-01-11
680,2014-01-11 19:53:00,Hippokampos,67.37,9635,19:53:00,2014-01-11
681,2014-01-11 19:57:00,Guy's Gyros,36.2,5368,19:57:00,2014-01-11
682,2014-01-11 20:00:00,Katerina's Cafe,25.76,4948,20:00:00,2014-01-11
683,2014-01-11 20:04:00,Kalami Kafenion,50.2,1286,20:04:00,2014-01-11
684,2014-01-11 20:04:00,Ouzeri Elian,16.69,2681,20:04:00,2014-01-11
685,2014-01-11 20:06:00,Katerina's Cafe,52.45,8202,20:06:00,2014-01-11
686,2014-01-11 20:06:00,Guy's Gyros,33.65,7384,20:06:00,2014-01-11
687,2014-01-11 20:09:00,Guy's Gyros,16.33,7354,20:09:00,2014-01-11
688,2014-01-11 20:13:00,Frydos Autosupply n' More,211.15,5407,20:13:00,2014-01-11
689,2014-01-11 20:13:00,Katerina's Cafe,9.78,9405,20:13:00,2014-01-11
690,2014-01-11 20:22:00,Frydos Autosupply n' More,236.25,8129,20:22:00,2014-01-11
691,2014-01-11 20:23:00,Hippokampos,70.23,1415,20:23:00,2014-01-11
692,2014-01-11 20:24:00,Katerina's Cafe,94.68,2418,20:24:00,2014-01-11
693,2014-01-11 20:26:00,Frydos Autosupply n' More,261.0,6901,20:26:00,2014-01-11
694,2014-01-11 20:27:00,Hippokampos,69.8,7117,20:27:00,2014-01-11
695,2014-01-11 20:30:00,Kalami Kafenion,46.78,7108,20:30:00,2014-01-11
696,2014-01-11 20:46:00,Katerina's Cafe,57.6,1874,20:46:00,2014-01-11
697,2014-01-12 03:39:00,Kronos Mart,277.26,8156,03:39:00,2014-01-12
698,2014-01-12 13:03:00,Ouzeri Elian,38.55,8332,13:03:00,2014-01-12
699,2014-01-12 13:17:00,Ouzeri Elian,98.45,5407,13:17:00,2014-01-12
700,2014-01-12 13:25:00,Hippokampos,12.55,2142,13:25:00,2014-01-12
701,2014-01-12 13:28:00,Ouzeri Elian,24.72,7819,13:28:00,2014-01-12
702,2014-01-12 13:30:00,Ouzeri Elian,72.32,1310,13:30:00,2014-01-12
703,2014-01-12 13:31:00,Guy's Gyros,34.74,6901,13:31:00,2014-01-12
704,2014-01-12 13:32:00,Ouzeri Elian,117.22,8156,13:32:00,2014-01-12
705,2014-01-12 13:35:00,Hippokampos,29.2,7117,13:35:00,2014-01-12
706,2014-01-12 13:40:00,Gelatogalore,20.09,1286,13:40:00,2014-01-12
707,2014-01-12 13:45:00,Abila Zacharo,11.2,9683,13:45:00,2014-01-12
708,2014-01-12 13:45:00,Desafio Golf Course,129.33,2463,13:45:00,2014-01-12
709,2014-01-12 13:52:00,Kalami Kafenion,54.36,2540,13:52:00,2014-01-12
710,2014-01-12 13:54:00,Hippokampos,8.54,7889,13:54:00,2014-01-12
711,2014-01-12 13:55:00,Kalami Kafenion,14.59,3492,13:55:00,2014-01-12
712,2014-01-12 14:04:00,Hippokampos,12.57,1874,14:04:00,2014-01-12
713,2014-01-12 14:06:00,Hippokampos,71.99,9551,14:06:00,2014-01-12
714,2014-01-12 14:13:00,Desafio Golf Course,220.77,7688,14:13:00,2014-01-12
715,2014-01-12 14:14:00,Desafio Golf Course,198.46,8332,14:14:00,2014-01-12
716,2014-01-12 14:16:00,Guy's Gyros,30.47,8129,14:16:00,2014-01-12
717,2014-01-12 15:10:00,Shoppers' Delight,135.78,1310,15:10:00,2014-01-12
718,2014-01-12 15:24:00,Shoppers' Delight,86.22,1286,15:24:00,2014-01-12
719,2014-01-12 15:32:00,Shoppers' Delight,204.37,7819,15:32:00,2014-01-12
720,2014-01-12 15:46:00,General Grocer,159.3,7117,15:46:00,2014-01-12
721,2014-01-12 15:49:00,Albert's Fine Clothing,195.81,2142,15:49:00,2014-01-12
722,2014-01-12 16:08:00,Shoppers' Delight,51.5,3547,16:08:00,2014-01-12
723,2014-01-12 16:27:00,Ahaggo Museum,120.2,6901,16:27:00,2014-01-12
724,2014-01-12 19:18:00,Katerina's Cafe,12.64,7889,19:18:00,2014-01-12
725,2014-01-12 19:21:00,Katerina's Cafe,11.81,7253,19:21:00,2014-01-12
726,2014-01-12 19:22:00,Hippokampos,27.15,1321,19:22:00,2014-01-12
727,2014-01-12 19:26:00,Guy's Gyros,42.32,7108,19:26:00,2014-01-12
728,2014-01-12 19:26:00,Shoppers' Delight,211.03,7384,19:26:00,2014-01-12
729,2014-01-12 19:29:00,Hippokampos,66.63,1415,19:29:00,2014-01-12
730,2014-01-12 19:32:00,Guy's Gyros,34.41,3853,19:32:00,2014-01-12
731,2014-01-12 19:35:00,Hippokampos,49.23,6895,19:35:00,2014-01-12
732,2014-01-12 19:36:00,Guy's Gyros,12.32,7354,19:36:00,2014-01-12
733,2014-01-12 19:43:00,Katerina's Cafe,40.94,5407,19:43:00,2014-01-12
734,2014-01-12 19:44:00,Hippokampos,26.79,8332,19:44:00,2014-01-12
735,2014-01-12 19:47:00,Katerina's Cafe,17.36,3492,19:47:00,2014-01-12
736,2014-01-12 19:50:00,Gelatogalore,36.2,1286,19:50:00,2014-01-12
737,2014-01-12 19:51:00,Hippokampos,52.21,8156,19:51:00,2014-01-12
738,2014-01-12 19:52:00,Frydos Autosupply n' More,88.93,5368,19:52:00,2014-01-12
739,2014-01-12 19:58:00,Albert's Fine Clothing,63.36,1877,19:58:00,2014-01-12
740,2014-01-12 19:59:00,Ouzeri Elian,55.55,6899,19:59:00,2014-01-12
741,2014-01-12 20:04:00,Katerina's Cafe,39.3,8129,20:04:00,2014-01-12
742,2014-01-12 20:05:00,Hippokampos,78.21,9635,20:05:00,2014-01-12
743,2014-01-12 20:11:00,Katerina's Cafe,67.14,3547,20:11:00,2014-01-12
744,2014-01-12 20:12:00,Katerina's Cafe,15.37,9405,20:12:00,2014-01-12
745,2014-01-12 20:13:00,Katerina's Cafe,39.55,2142,20:13:00,2014-01-12
746,2014-01-12 20:15:00,Hippokampos,69.41,2540,20:15:00,2014-01-12
747,2014-01-12 20:17:00,Katerina's Cafe,16.34,8411,20:17:00,2014-01-12
748,2014-01-12 20:35:00,Katerina's Cafe,40.25,4948,20:35:00,2014-01-12
749,2014-01-12 20:38:00,Hippokampos,63.32,7688,20:38:00,2014-01-12
750,2014-01-12 20:43:00,Frydos Autosupply n' More,161.96,8202,20:43:00,2014-01-12
751,2014-01-12 20:48:00,Katerina's Cafe,87.09,1874,20:48:00,2014-01-12
752,2014-01-13 03:00:00,Kronos Mart,147.3,5407,03:00:00,2014-01-13
753,2014-01-13 06:04:00,Daily Dealz,2.01,9551,06:04:00,2014-01-13
754,2014-01-13 07:32:00,Hallowed Grounds,9.16,7889,07:32:00,2014-01-13
755,2014-01-13 07:36:00,Brew've Been Served,16.39,5368,07:36:00,2014-01-13
756,2014-01-13 07:38:00,Brew've Been Served,8.04,7384,07:38:00,2014-01-13
757,2014-01-13 07:40:00,Coffee Cameleon,19.93,3547,07:40:00,2014-01-13
758,2014-01-13 07:40:00,Brew've Been Served,8.0,9683,07:40:00,2014-01-13
759,2014-01-13 07:42:00,Hallowed Grounds,3.02,1310,07:42:00,2014-01-13
760,2014-01-13 07:43:00,Brew've Been Served,24.18,6816,07:43:00,2014-01-13
761,2014-01-13 07:43:00,Hallowed Grounds,13.68,3492,07:43:00,2014-01-13
762,2014-01-13 07:43:00,Brew've Been Served,18.71,4795,07:43:00,2014-01-13
763,2014-01-13 07:44:00,Hallowed Grounds,5.85,9405,07:44:00,2014-01-13
764,2014-01-13 07:53:00,Brew've Been Served,19.64,7354,07:53:00,2014-01-13
765,2014-01-13 07:54:00,Hallowed Grounds,19.18,7108,07:54:00,2014-01-13
766,2014-01-13 07:55:00,Coffee Cameleon,17.49,2418,07:55:00,2014-01-13
767,2014-01-13 07:55:00,Brew've Been Served,6.08,5407,07:55:00,2014-01-13
768,2014-01-13 07:56:00,Brew've Been Served,9.53,4948,07:56:00,2014-01-13
769,2014-01-13 07:57:00,Brew've Been Served,78.23,3484,07:57:00,2014-01-13
770,2014-01-13 07:57:00,Hallowed Grounds,6.32,6691,07:57:00,2014-01-13
771,2014-01-13 08:00:00,Brew've Been Served,13.37,8411,08:00:00,2014-01-13
772,2014-01-13 08:01:00,Kronos Mart,159.06,6816,08:01:00,2014-01-13
773,2014-01-13 08:02:00,Coffee Cameleon,4.88,7253,08:02:00,2014-01-13
774,2014-01-13 08:04:00,Brew've Been Served,16.05,4434,08:04:00,2014-01-13
775,2014-01-13 08:06:00,Hallowed Grounds,55.96,2681,08:06:00,2014-01-13
776,2014-01-13 08:07:00,Brew've Been Served,11.49,1286,08:07:00,2014-01-13
777,2014-01-13 08:12:00,Coffee Cameleon,17.76,2142,08:12:00,2014-01-13
778,2014-01-13 08:15:00,Abila Airport,3617.47,9220,08:15:00,2014-01-13
779,2014-01-13 08:21:00,Brew've Been Served,13.19,6901,08:21:00,2014-01-13
780,2014-01-13 08:22:00,Brew've Been Served,6.69,7819,08:22:00,2014-01-13
781,2014-01-13 08:23:00,Brew've Been Served,19.89,8202,08:23:00,2014-01-13
782,2014-01-13 08:58:00,Kronos Pipe and Irrigation,2892.74,9220,08:58:00,2014-01-13
783,2014-01-13 10:12:00,Nationwide Refinery,204.58,9735,10:12:00,2014-01-13
784,2014-01-13 10:20:00,Maximum Iron and Steel,689.85,9220,10:20:00,2014-01-13
785,2014-01-13 12:00:00,Coffee Shack,4.09,7117,12:00:00,2014-01-13
786,2014-01-13 12:00:00,Bean There Done That,7.93,1415,12:00:00,2014-01-13
787,2014-01-13 12:00:00,Bean There Done That,98.02,9635,12:00:00,2014-01-13
788,2014-01-13 12:00:00,Brewed Awakenings,12.69,7688,12:00:00,2014-01-13
789,2014-01-13 12:00:00,Jack's Magical Beans,18.31,6899,12:00:00,2014-01-13
790,2014-01-13 12:00:00,Brewed Awakenings,56.4,2540,12:00:00,2014-01-13
791,2014-01-13 12:00:00,Bean There Done That,19.56,1877,12:00:00,2014-01-13
792,2014-01-13 12:00:00,Brewed Awakenings,16.25,8332,12:00:00,2014-01-13
793,2014-01-13 12:00:00,Bean There Done That,5.54,1321,12:00:00,2014-01-13
794,2014-01-13 12:00:00,Bean There Done That,10.37,1874,12:00:00,2014-01-13
795,2014-01-13 12:00:00,Bean There Done That,15.24,9617,12:00:00,2014-01-13
796,2014-01-13 12:00:00,Bean There Done That,18.59,6895,12:00:00,2014-01-13
797,2014-01-13 12:00:00,Carlyle Chemical Inc.,1718.96,9220,12:00:00,2014-01-13
798,2014-01-13 12:00:00,Jack's Magical Beans,5.22,9241,12:00:00,2014-01-13
799,2014-01-13 12:00:00,Jack's Magical Beans,9.64,8156,12:00:00,2014-01-13
800,2014-01-13 12:00:00,Jack's Magical Beans,17.52,2463,12:00:00,2014-01-13
801,2014-01-13 12:11:00,Abila Airport,4417.03,8642,12:11:00,2014-01-13
802,2014-01-13 12:27:00,Hippokampos,17.17,4434,12:27:00,2014-01-13
803,2014-01-13 12:55:00,Ouzeri Elian,19.82,9220,12:55:00,2014-01-13
804,2014-01-13 13:03:00,Gelatogalore,32.83,8156,13:03:00,2014-01-13
805,2014-01-13 13:18:00,U-Pump,55.25,9551,13:18:00,2014-01-13
806,2014-01-13 13:19:00,Gelatogalore,46.45,8332,13:19:00,2014-01-13
807,2014-01-13 13:20:00,Abila Zacharo,79.95,6816,13:20:00,2014-01-13
808,2014-01-13 13:21:00,Abila Zacharo,64.5,1286,13:21:00,2014-01-13
809,2014-01-13 13:23:00,Katerina's Cafe,38.98,2418,13:23:00,2014-01-13
810,2014-01-13 13:24:00,Hippokampos,35.73,7253,13:24:00,2014-01-13
811,2014-01-13 13:27:00,Abila Zacharo,8.72,9683,13:27:00,2014-01-13
812,2014-01-13 13:28:00,Hippokampos,30.51,9551,13:28:00,2014-01-13
813,2014-01-13 13:33:00,Guy's Gyros,27.49,2540,13:33:00,2014-01-13
814,2014-01-13 13:34:00,Katerina's Cafe,26.15,6899,13:34:00,2014-01-13
815,2014-01-13 13:34:00,Abila Zacharo,27.3,1321,13:34:00,2014-01-13
816,2014-01-13 13:34:00,Hippokampos,59.9,7354,13:34:00,2014-01-13
817,2014-01-13 13:36:00,Katerina's Cafe,17.21,9405,13:36:00,2014-01-13
818,2014-01-13 13:37:00,Ouzeri Elian,95.03,4795,13:37:00,2014-01-13
819,2014-01-13 13:39:00,Guy's Gyros,37.37,2142,13:39:00,2014-01-13
820,2014-01-13 13:40:00,Katerina's Cafe,8.29,1874,13:40:00,2014-01-13
821,2014-01-13 13:40:00,Guy's Gyros,29.25,2463,13:40:00,2014-01-13
822,2014-01-13 13:41:00,Gelatogalore,36.93,1415,13:41:00,2014-01-13
823,2014-01-13 13:42:00,Abila Zacharo,11.99,9635,13:42:00,2014-01-13
824,2014-01-13 13:48:00,Abila Zacharo,116.32,3853,13:48:00,2014-01-13
825,2014-01-13 13:48:00,Ouzeri Elian,8.32,1310,13:48:00,2014-01-13
826,2014-01-13 13:48:00,Katerina's Cafe,24.26,3492,13:48:00,2014-01-13
827,2014-01-13 13:50:00,Hippokampos,91.97,7384,13:50:00,2014-01-13
828,2014-01-13 13:51:00,Abila Zacharo,17.41,7819,13:51:00,2014-01-13
829,2014-01-13 13:51:00,Guy's Gyros,21.03,8411,13:51:00,2014-01-13
830,2014-01-13 13:52:00,Katerina's Cafe,29.55,3547,13:52:00,2014-01-13
831,2014-01-13 13:55:00,Kalami Kafenion,20.33,5368,13:55:00,2014-01-13
832,2014-01-13 14:00:00,Guy's Gyros,38.07,7117,14:00:00,2014-01-13
833,2014-01-13 14:00:00,Gelatogalore,36.24,8202,14:00:00,2014-01-13
834,2014-01-13 14:01:00,Gelatogalore,117.17,2681,14:01:00,2014-01-13
835,2014-01-13 14:04:00,Hippokampos,25.09,9617,14:04:00,2014-01-13
836,2014-01-13 14:06:00,Ouzeri Elian,29.75,1877,14:06:00,2014-01-13
837,2014-01-13 14:13:00,Guy's Gyros,12.76,6901,14:13:00,2014-01-13
838,2014-01-13 14:21:00,Hippokampos,26.96,4948,14:21:00,2014-01-13
839,2014-01-13 14:33:00,Guy's Gyros,116.87,8129,14:33:00,2014-01-13
840,2014-01-13 16:56:00,Abila Airport,2228.08,8642,16:56:00,2014-01-13
841,2014-01-13 19:20:00,Frydos Autosupply n' More,10000.0,9551,19:20:00,2014-01-13
842,2014-01-13 19:27:00,Shoppers' Delight,216.43,3853,19:27:00,2014-01-13
843,2014-01-13 19:30:00,Ouzeri Elian,28.75,9551,19:30:00,2014-01-13
844,2014-01-13 19:41:00,Frydos Autosupply n' More,188.57,8129,19:41:00,2014-01-13
845,2014-01-13 19:50:00,Katerina's Cafe,89.83,3547,19:50:00,2014-01-13
846,2014-01-13 19:59:00,Frydos Autosupply n' More,64.6,8411,19:59:00,2014-01-13
847,2014-01-13 19:59:00,Katerina's Cafe,30.84,6691,19:59:00,2014-01-13
848,2014-01-13 20:09:00,Guy's Gyros,22.34,7354,20:09:00,2014-01-13
849,2014-01-13 20:11:00,Guy's Gyros,20.47,4795,20:11:00,2014-01-13
850,2014-01-13 20:15:00,Guy's Gyros,36.89,7384,20:15:00,2014-01-13
851,2014-01-13 20:18:00,Guy's Gyros,15.84,7819,20:18:00,2014-01-13
852,2014-01-13 20:24:00,Katerina's Cafe,35.7,2142,20:24:00,2014-01-13
853,2014-01-13 20:33:00,Katerina's Cafe,91.36,1310,20:33:00,2014-01-13
854,2014-01-13 20:35:00,Albert's Fine Clothing,288.0,7688,20:35:00,2014-01-13
855,2014-01-13 20:35:00,Hippokampos,29.22,2463,20:35:00,2014-01-13
856,2014-01-13 20:42:00,Hippokampos,31.59,1415,20:42:00,2014-01-13
857,2014-01-13 20:42:00,Albert's Fine Clothing,49.48,1321,20:42:00,2014-01-13
858,2014-01-13 20:42:00,Guy's Gyros,88.57,1286,20:42:00,2014-01-13
859,2014-01-13 20:43:00,Ouzeri Elian,21.83,2681,20:43:00,2014-01-13
860,2014-01-13 20:44:00,Katerina's Cafe,93.57,5407,20:44:00,2014-01-13
861,2014-01-13 20:44:00,Guy's Gyros,15.55,9683,20:44:00,2014-01-13
862,2014-01-13 20:45:00,Shoppers' Delight,144.4,6901,20:45:00,2014-01-13
863,2014-01-13 20:47:00,Katerina's Cafe,22.24,7253,20:47:00,2014-01-13
864,2014-01-13 20:51:00,Katerina's Cafe,55.82,7889,20:51:00,2014-01-13
865,2014-01-13 20:59:00,Guy's Gyros,37.5,7108,20:59:00,2014-01-13
866,2014-01-13 21:00:00,Katerina's Cafe,27.59,1874,21:00:00,2014-01-13
867,2014-01-13 21:08:00,Guy's Gyros,19.77,5368,21:08:00,2014-01-13
868,2014-01-13 21:11:00,Frydos Autosupply n' More,202.05,2418,21:11:00,2014-01-13
869,2014-01-13 21:12:00,Hippokampos,31.47,8332,21:12:00,2014-01-13
870,2014-01-13 21:13:00,Hippokampos,32.29,7117,21:13:00,2014-01-13
871,2014-01-13 21:16:00,Katerina's Cafe,33.11,9405,21:16:00,2014-01-13
872,2014-01-13 21:27:00,Hippokampos,99.63,8156,21:27:00,2014-01-13
873,2014-01-14 07:27:00,Brew've Been Served,14.67,5368,07:27:00,2014-01-14
874,2014-01-14 07:31:00,Brew've Been Served,4.72,4795,07:31:00,2014-01-14
875,2014-01-14 07:35:00,Hallowed Grounds,10.75,7889,07:35:00,2014-01-14
876,2014-01-14 07:35:00,Brew've Been Served,7.31,7354,07:35:00,2014-01-14
877,2014-01-14 07:37:00,Coffee Cameleon,9.8,3547,07:37:00,2014-01-14
878,2014-01-14 07:40:00,Brew've Been Served,5.87,9683,07:40:00,2014-01-14
879,2014-01-14 07:42:00,Hallowed Grounds,4.59,1310,07:42:00,2014-01-14
880,2014-01-14 07:44:00,Hallowed Grounds,16.67,8129,07:44:00,2014-01-14
881,2014-01-14 07:45:00,Brew've Been Served,14.04,4948,07:45:00,2014-01-14
882,2014-01-14 07:45:00,Hallowed Grounds,13.0,7108,07:45:00,2014-01-14
883,2014-01-14 07:45:00,Brew've Been Served,10.96,3484,07:45:00,2014-01-14
884,2014-01-14 07:45:00,Brew've Been Served,16.53,9405,07:45:00,2014-01-14
885,2014-01-14 07:48:00,Brew've Been Served,6.45,3853,07:48:00,2014-01-14
886,2014-01-14 07:52:00,Coffee Cameleon,11.67,2418,07:52:00,2014-01-14
887,2014-01-14 07:53:00,Coffee Cameleon,15.63,7253,07:53:00,2014-01-14
888,2014-01-14 07:53:00,Brew've Been Served,9.53,8202,07:53:00,2014-01-14
889,2014-01-14 07:53:00,Brew've Been Served,8.24,7384,07:53:00,2014-01-14
890,2014-01-14 07:53:00,Brew've Been Served,3.66,6816,07:53:00,2014-01-14
891,2014-01-14 07:54:00,Hallowed Grounds,19.99,1874,07:54:00,2014-01-14
892,2014-01-14 07:54:00,Hallowed Grounds,50.21,9617,07:54:00,2014-01-14
893,2014-01-14 07:56:00,Coffee Cameleon,7.84,2142,07:56:00,2014-01-14
894,2014-01-14 07:58:00,Brew've Been Served,11.94,7819,07:58:00,2014-01-14
895,2014-01-14 08:03:00,Brew've Been Served,3.21,1286,08:03:00,2014-01-14
896,2014-01-14 08:07:00,Brew've Been Served,16.39,5407,08:07:00,2014-01-14
897,2014-01-14 08:12:00,Hallowed Grounds,39.52,3492,08:12:00,2014-01-14
898,2014-01-14 08:12:00,Hallowed Grounds,10.65,2681,08:12:00,2014-01-14
899,2014-01-14 08:13:00,Brew've Been Served,11.53,8411,08:13:00,2014-01-14
900,2014-01-14 08:13:00,Brew've Been Served,12.31,6901,08:13:00,2014-01-14
901,2014-01-14 08:16:00,Hallowed Grounds,6.16,6691,08:16:00,2014-01-14
902,2014-01-14 08:20:00,Kronos Mart,58.85,6899,08:20:00,2014-01-14
903,2014-01-14 09:34:00,Carlyle Chemical Inc.,3630.57,7792,09:34:00,2014-01-14
904,2014-01-14 10:03:00,Nationwide Refinery,965.72,9735,10:03:00,2014-01-14
905,2014-01-14 11:01:00,Stewart and Sons Fabrication,600.19,3506,11:01:00,2014-01-14
906,2014-01-14 11:45:00,Nationwide Refinery,570.95,7792,11:45:00,2014-01-14
907,2014-01-14 11:55:00,Stewart and Sons Fabrication,278.52,9735,11:55:00,2014-01-14
908,2014-01-14 12:00:00,Coffee Shack,3.63,7117,12:00:00,2014-01-14
909,2014-01-14 12:00:00,Bean There Done That,7.28,1415,12:00:00,2014-01-14
910,2014-01-14 12:00:00,Bean There Done That,19.37,9635,12:00:00,2014-01-14
911,2014-01-14 12:00:00,Brewed Awakenings,17.14,7688,12:00:00,2014-01-14
912,2014-01-14 12:00:00,Brewed Awakenings,8.3,2540,12:00:00,2014-01-14
913,2014-01-14 12:00:00,Bean There Done That,14.56,1877,12:00:00,2014-01-14
914,2014-01-14 12:00:00,Brewed Awakenings,11.35,8332,12:00:00,2014-01-14
915,2014-01-14 12:00:00,Bean There Done That,67.82,1321,12:00:00,2014-01-14
916,2014-01-14 12:00:00,Bean There Done That,5.9,6895,12:00:00,2014-01-14
917,2014-01-14 12:00:00,Jack's Magical Beans,63.36,9241,12:00:00,2014-01-14
918,2014-01-14 12:00:00,Jack's Magical Beans,95.7,8156,12:00:00,2014-01-14
919,2014-01-14 12:30:00,Abila Airport,228.41,8642,12:30:00,2014-01-14
920,2014-01-14 13:00:00,Nationwide Refinery,1341.01,3506,13:00:00,2014-01-14
921,2014-01-14 13:06:00,Abila Airport,3379.21,2276,13:06:00,2014-01-14
922,2014-01-14 13:14:00,Katerina's Cafe,29.12,8156,13:14:00,2014-01-14
923,2014-01-14 13:17:00,Hippokampos,36.01,7253,13:17:00,2014-01-14
924,2014-01-14 13:17:00,Chostus Hotel,109.54,2540,13:17:00,2014-01-14
925,2014-01-14 13:21:00,Katerina's Cafe,34.45,7792,13:21:00,2014-01-14
926,2014-01-14 13:21:00,Chostus Hotel,113.08,9683,13:21:00,2014-01-14
927,2014-01-14 13:22:00,Katerina's Cafe,10.03,6895,13:22:00,2014-01-14
928,2014-01-14 13:24:00,Kalami Kafenion,17.38,9635,13:24:00,2014-01-14
929,2014-01-14 13:24:00,Kalami Kafenion,15.15,8332,13:24:00,2014-01-14
930,2014-01-14 13:25:00,Hippokampos,23.69,7688,13:25:00,2014-01-14
931,2014-01-14 13:32:00,Gelatogalore,27.26,7384,13:32:00,2014-01-14
932,2014-01-14 13:32:00,Gelatogalore,32.82,2142,13:32:00,2014-01-14
933,2014-01-14 13:32:00,Katerina's Cafe,20.95,7354,13:32:00,2014-01-14
934,2014-01-14 13:33:00,Gelatogalore,39.17,2463,13:33:00,2014-01-14
935,2014-01-14 13:34:00,Katerina's Cafe,29.1,4795,13:34:00,2014-01-14
936,2014-01-14 13:35:00,Abila Zacharo,31.09,8411,13:35:00,2014-01-14
937,2014-01-14 13:35:00,Abila Zacharo,15.26,9405,13:35:00,2014-01-14
938,2014-01-14 13:36:00,Guy's Gyros,13.27,1415,13:36:00,2014-01-14
939,2014-01-14 13:37:00,Hippokampos,19.07,3853,13:37:00,2014-01-14
940,2014-01-14 13:37:00,Abila Zacharo,10.24,1310,13:37:00,2014-01-14
